iter	Logloss
1517	0.119774564
1518	0.1197745748
1519	0.1197745856
1520	0.1197745748
1521	0.119774564
1522	0.1197745856
1523	0.119774564
1524	0.119774564
1525	0.119774564
1526	0.119774564
1527	0.119774564
1528	0.119774564
1529	0.119774564
1530	0.119774564
1531	0.119774564
1532	0.1197745748
1533	0.119774564
1534	0.119774564
1535	0.119774564
1536	0.119774564
1537	0.119774564
1538	0.1197745748
1539	0.1197745748
1540	0.119774564
1541	0.119774564
1542	0.1197745856
1543	0.1197745748
1544	0.1197745856
1545	0.1197745856
1546	0.1197745748
1547	0.1197745856
1548	0.1197745748
1549	0.1197745748
1550	0.1197745748
1551	0.1197745856
1552	0.1197745748
1553	0.1197745856
1554	0.1197745856
1555	0.1197745856
1556	0.1197745856
1557	0.1197745856
1558	0.1197745748
1559	0.1197745856
1560	0.1197745748
1561	0.1197745748
1562	0.1197745856
1563	0.1197745856
1564	0.1197745856
1565	0.1197745856
1566	0.1197745856
1567	0.1197745748
1568	0.1197745748
1569	0.1197745748
1570	0.1197745748
1571	0.1197745748
1572	0.1197745748
1573	0.1197745748
1574	0.1197745856
1575	0.1197745748
1576	0.1197745748
1577	0.1197745748
1578	0.1197745748
1579	0.1197745748
1580	0.1197745748
1581	0.1197745748
1582	0.1197745856
1583	0.1196377786
1584	0.1195603404
1585	0.119448008
1586	0.1194478566
1587	0.1193771051
1588	0.1193771051
1589	0.119273591
1590	0.1191318176
1591	0.1190238673
1592	0.119023705
1593	0.1189575195
1594	0.1189573681
1595	0.1188997412
1596	0.1188665132
1597	0.1188665024
1598	0.1188663509
1599	0.1186982851
1600	0.1185468063
1601	0.1185466332
1602	0.1184892551
1603	0.1184506388
1604	0.1184458456
1605	0.1182699895
1606	0.1182153597
1607	0.1181738437
1608	0.1181738437
1609	0.1181162926
1610	0.1180638809
1611	0.1180638701
1612	0.1180638701
1613	0.1180638592
1614	0.1180638592
1615	0.1180637078
1616	0.1178920173
1617	0.1178920065
1618	0.1178506636
1619	0.1178505229
1620	0.1176610337
1621	0.1175662729
1622	0.1175662837
1623	0.1175175291
1624	0.11751754
1625	0.1174846474
1626	0.1173105766
1627	0.1172758987
1628	0.117236947
1629	0.117236947
1630	0.1170952602
1631	0.1170333919
1632	0.1170333811
1633	0.1170333811
1634	0.1170333811
1635	0.1170333811
1636	0.1170333811
1637	0.1170333703
1638	0.1170333811
1639	0.1170333703
1640	0.1170333811
1641	0.1170333919
1642	0.1170333703
1643	0.1170333703
1644	0.1170333811
1645	0.1169798117
1646	0.1169798009
1647	0.1169798117
1648	0.1169798117
1649	0.1169798117
1650	0.1169798225
1651	0.1169798117
1652	0.1169798117
1653	0.1169798117
1654	0.1169798117
1655	0.1169798117
1656	0.1169798225
1657	0.1169798009
1658	0.1169798117
1659	0.1169798009
1660	0.1169798117
1661	0.1169798117
1662	0.1169798009
1663	0.1169798117
1664	0.1169798117
1665	0.1169798009
1666	0.1169798117
1667	0.1169798117
1668	0.1169798009
1669	0.1169798117
1670	0.1169798117
1671	0.1169798009
1672	0.1169798225
1673	0.1169798009
1674	0.1169798009
1675	0.1169798009
1676	0.1169798117
1677	0.1169798117
1678	0.1169798009
1679	0.1169797792
1680	0.1169797792
1681	0.11697979
1682	0.11697979
1683	0.11697979
1684	0.11697979
1685	0.1169798009
1686	0.1169798009
1687	0.1169798009
1688	0.11697979
1689	0.1169797792
1690	0.1169798009
1691	0.11697979
1692	0.11697979
1693	0.11697979
1694	0.1169797792
1695	0.11697979
1696	0.1169798009
1697	0.11697979
1698	0.11697979
1699	0.116902103
1700	0.1169021138
1701	0.1169021138
1702	0.116902103
1703	0.116902103
1704	0.116902103
1705	0.1169020922
1706	0.116902103
1707	0.1169020922
1708	0.1169020922
1709	0.116902103
1710	0.116902103
1711	0.116902103
1712	0.116902103
1713	0.116902103
1714	0.116902103
1715	0.1169020922
1716	0.116902103
1717	0.1169020922
1718	0.1169021138
1719	0.116902103
1720	0.116902103
1721	0.1168050159
1722	0.1168050051
1723	0.1168050051
1724	0.1168050051
1725	0.1168050051
1726	0.1168050159
1727	0.1168050159
1728	0.1168050267
1729	0.1168050159
1730	0.1168050159
1731	0.1168050159
1732	0.1168050159
1733	0.1168050159
1734	0.1168050159
1735	0.1168050051
1736	0.1168050159
1737	0.1168050159
1738	0.1168050159
1739	0.1168049943
1740	0.1168050051
1741	0.1168050159
1742	0.1168050159
1743	0.1168050159
1744	0.1168050159
1745	0.1168050051
1746	0.1168050159
1747	0.1168050051
1748	0.1168050051
1749	0.1168050051
1750	0.1168050159
1751	0.1168050159
1752	0.1168050159
1753	0.1168050159
1754	0.1168050159
1755	0.1168050051
1756	0.1168050159
1757	0.1168050159
1758	0.1168050159
1759	0.1168050051
1760	0.1168050051
1761	0.1168050051
1762	0.1168050159
1763	0.1168050051
1764	0.1168050159
1765	0.1168050051
1766	0.1168050159
1767	0.1168050159
1768	0.1168050159
1769	0.1168050159
1770	0.1168050267
1771	0.1168050159
1772	0.1168050159
1773	0.1168050159
1774	0.1168050159
1775	0.1168050159
1776	0.1168050051
1777	0.1168050159
1778	0.1168050159
1779	0.1168050159
1780	0.1168050159
1781	0.1168050159
1782	0.1168050267
1783	0.1168050159
1784	0.1168050159
1785	0.1168050159
1786	0.1168050159
1787	0.1168050159
1788	0.1168050159
1789	0.1168050159
1790	0.1168050051
1791	0.1168050051
1792	0.1168050051
1793	0.1168050159
1794	0.1168050159
1795	0.1168050051
1796	0.1168050051
1797	0.1168050051
1798	0.1168050051
1799	0.1168050051
1800	0.1168050051
1801	0.1168050051
1802	0.1168050051
1803	0.1168050159
1804	0.1168050159
1805	0.1168050159
1806	0.1168050159
1807	0.1168050159
1808	0.1168050051
1809	0.1168050051
1810	0.1168050159
1811	0.1168050159
1812	0.1168050159
1813	0.1168050159
1814	0.1168050051
1815	0.1168050159
1816	0.1168050051
1817	0.1168050159
1818	0.1168050159
1819	0.1168050159
1820	0.1168050159
1821	0.1168050051
1822	0.1168050159
1823	0.1168050159
1824	0.1168050051
1825	0.1168050051
1826	0.1168050159
1827	0.1168050159
1828	0.1168050267
1829	0.1168050159
1830	0.1168050267
1831	0.1168050159
1832	0.1168050159
1833	0.1168050159
1834	0.1168050267
1835	0.1168050267
1836	0.1168050159
1837	0.1168050159
1838	0.1168050159
1839	0.1168050159
1840	0.1168050159
1841	0.1168050267
1842	0.1168050267
1843	0.1168050159
1844	0.1168050159
1845	0.1168050159
1846	0.1168050051
1847	0.1168050159
1848	0.1168050051
1849	0.1168050051
1850	0.1168050159
1851	0.1168050159
1852	0.1168050051
1853	0.1168050051
1854	0.1168050159
1855	0.1168050159
1856	0.1168050159
1857	0.1168050159
1858	0.1168050159
1859	0.1168050159
1860	0.1168050051
1861	0.1168050159
1862	0.1168050159
1863	0.1168050159
1864	0.1168050159
1865	0.1168050159
1866	0.1168050051
1867	0.1168050159
1868	0.1168050159
1869	0.1168050159
1870	0.1168050051
1871	0.1168050051
1872	0.1168050051
1873	0.1168050159
1874	0.1168050159
1875	0.1168050159
1876	0.1168050159
1877	0.1168050159
1878	0.1168050159
1879	0.1168050159
1880	0.1168050051
1881	0.1168050159
1882	0.1168050159
1883	0.1168050051
1884	0.1168050159
1885	0.1168050051
1886	0.1168050051
1887	0.1168050051
1888	0.1168050051
1889	0.1168050159
1890	0.1168050159
1891	0.1168050159
1892	0.1168050051
1893	0.1168050051
1894	0.1168050051
1895	0.1168050051
1896	0.1168050051
1897	0.1168050159
1898	0.1168050159
1899	0.1168050051
1900	0.1168050159
1901	0.1168050051
1902	0.1168050051
1903	0.1168050051
1904	0.1168050159
1905	0.1168050051
1906	0.1168050051
1907	0.1168050159
1908	0.1168049943
1909	0.1168050159
1910	0.1168050051
1911	0.1168050051
1912	0.1168050051
1913	0.1168050051
1914	0.1168050051
1915	0.1168050051
1916	0.1168050051
1917	0.1168050159
1918	0.1168050051
1919	0.1168050051
1920	0.1168050051
1921	0.1168050051
1922	0.1168050051
1923	0.1168050051
1924	0.1168050051
1925	0.1168050051
1926	0.1168050159
1927	0.1168050159
1928	0.1168050051
1929	0.1168050051
1930	0.1168050051
1931	0.1168050159
1932	0.1168050159
1933	0.1168050051
1934	0.1168049943
1935	0.1168050159
1936	0.1168050051
1937	0.1168050051
1938	0.1168050159
1939	0.1168050159
1940	0.1168050159
1941	0.1168049943
1942	0.1168049943
1943	0.1168049943
1944	0.1168049943
1945	0.1168049943
1946	0.1168049943
1947	0.1168049943
1948	0.1168049943
1949	0.1168050051
1950	0.1168049943
1951	0.1168049834
1952	0.1168049943
1953	0.1168049943
1954	0.1168049943
1955	0.1168049943
1956	0.1168049943
1957	0.1168049943
1958	0.1168049943
1959	0.1168049943
1960	0.1168049943
1961	0.1168050051
1962	0.1168050051
1963	0.1168049943
1964	0.1168049943
1965	0.1168049943
1966	0.1168049943
1967	0.1168049943
1968	0.1168049943
1969	0.1168049943
1970	0.1168050159
1971	0.1168050051
1972	0.1168050051
1973	0.1168050051
1974	0.1168050051
1975	0.1168049943
1976	0.1168049943
1977	0.1168049943
1978	0.1168049943
1979	0.1168049943
1980	0.1168049943
1981	0.1168049943
1982	0.1168049943
1983	0.1168050051
1984	0.1168050051
1985	0.1168050051
1986	0.1168049943
1987	0.1168049834
1988	0.1168050051
1989	0.1168050051
1990	0.1168049943
1991	0.1168050051
1992	0.1168050051
1993	0.1168050051
1994	0.1168049943
1995	0.1168049943
1996	0.1168049943
1997	0.1168050051
1998	0.1168049943
1999	0.1168049943
